ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-06-04,72814.41374903762,73904.31526861175,80215.12664117942,72814.41374903762,72814.41374903762,4034.6353568972663,4034.6353568972663,4034.6353568972663,-6357.843660733648,-6357.843660733648,-6357.843660733648,10392.479017630914,10392.479017630914,10392.479017630914,0.0,0.0,0.0,76849.04910593489
2021-06-05,72827.7439767784,65646.98702290653,71237.8127261383,72827.7439767784,72827.7439767784,-4210.541133398128,-4210.541133398128,-4210.541133398128,-14253.901407910358,-14253.901407910358,-14253.901407910358,10043.36027451223,10043.36027451223,10043.36027451223,0.0,0.0,0.0,68617.20284338026
2021-06-06,72841.07420451916,68048.70119965533,74099.61943214576,72841.07420451916,72841.07420451916,-1769.4268358250483,-1769.4268358250483,-1769.4268358250483,-11460.703720563568,-11460.703720563568,-11460.703720563568,9691.27688473852,9691.27688473852,9691.27688473852,0.0,0.0,0.0,71071.6473686941
2021-06-07,72854.40443225994,79283.8056039572,84986.43329409955,72854.40443225994,72854.40443225994,9324.209406082644,9324.209406082644,9324.209406082644,-12.109897329359674,-12.109897329359674,-12.109897329359674,9336.319303412003,9336.319303412003,9336.319303412003,0.0,0.0,0.0,82178.61383834259
2021-06-08,72867.73466000071,90484.69483068652,96502.07240305579,72867.73466000071,72867.73466000071,20421.604784808365,20421.604784808365,20421.604784808365,11443.020755603495,11443.020755603495,11443.020755603495,8978.584029204872,8978.584029204872,8978.584029204872,0.0,0.0,0.0,93289.33944480908
2021-06-09,72881.06488774148,92809.112083377,98661.50867269027,72881.06488774148,72881.06488774148,22905.871475417745,22905.871475417745,22905.871475417745,14287.696813030389,14287.696813030389,14287.696813030389,8618.174662387357,8618.174662387357,8618.174662387357,0.0,0.0,0.0,95786.93636315923
2021-06-10,72894.39511548226,84453.7178071479,90394.74040051992,72894.39511548226,72894.39511548226,14609.043843708081,14609.043843708081,14609.043843708081,6353.841117881798,6353.841117881798,6353.841117881798,8255.202725826282,8255.202725826282,8255.202725826282,0.0,0.0,0.0,87503.43895919033
2021-06-11,72907.72534322304,71625.31064278987,77304.047585712,72907.72534322304,72907.72534322304,1531.9445513091505,1531.9445513091505,1531.9445513091505,-6357.843660742362,-6357.843660742362,-6357.843660742362,7889.788212051512,7889.788212051512,7889.788212051512,0.0,0.0,0.0,74439.66989453218
2021-06-12,72921.05557096381,63161.327901027515,69129.1078266239,72921.05557096381,72921.05557096381,-6731.841579416359,-6731.841579416359,-6731.841579416359,-14253.901407912485,-14253.901407912485,-14253.901407912485,7522.059828496125,7522.059828496125,7522.059828496125,0.0,0.0,0.0,66189.21399154745
2021-06-13,72934.38579870458,65830.93201040101,71763.53474286618,72934.38579870458,72934.38579870458,-4308.548797575382,-4308.548797575382,-4308.548797575382,-11460.703720557553,-11460.703720557553,-11460.703720557553,7152.154922982171,7152.154922982171,7152.154922982171,0.0,0.0,0.0,68625.8370011292
2021-06-14,72947.71602644536,76698.94784506578,82630.24965397685,72947.71602644536,72947.71602644536,6768.109184910543,6768.109184910543,6768.109184910543,-12.109897319659572,-12.109897319659572,-12.109897319659572,6780.219082230203,6780.219082230203,6780.219082230203,0.0,0.0,0.0,79715.8252113559
2021-06-15,72961.04625418613,87865.85183021183,93759.5218241098,72961.04625418613,72961.04625418613,17849.426162841057,17849.426162841057,17849.426162841057,11443.020755609557,11443.020755609557,11443.020755609557,6406.4054072314975,6406.4054072314975,6406.4054072314975,0.0,0.0,0.0,90810.4724170272
2021-06-16,72974.3764819269,90143.4092425015,96354.47351882586,72974.3764819269,72974.3764819269,20318.570293412606,20318.570293412606,20318.570293412606,14287.696813028278,14287.696813028278,14287.696813028278,6030.873480384329,6030.873480384329,6030.873480384329,0.0,0.0,0.0,93292.9467753395
2021-06-17,72987.70670966768,81929.10476544271,87931.70650194773,72987.70670966768,72987.70670966768,12007.629167963785,12007.629167963785,12007.629167963785,6353.841117921068,6353.841117921068,6353.841117921068,5653.788050042715,5653.788050042715,5653.788050042715,0.0,0.0,0.0,84995.33587763146
2021-06-18,73001.03693740845,68902.41689450796,74845.64597231383,73001.03693740845,73001.03693740845,-1082.526192597007,-1082.526192597007,-1082.526192597007,-6357.84366070319,-6357.84366070319,-6357.84366070319,5275.317468106184,5275.317468106184,5275.317468106184,0.0,0.0,0.0,71918.51074481144
2021-06-19,73014.36716514922,60750.735462849945,66633.58946067064,73014.36716514922,73014.36716514922,-9358.26948259681,-9358.26948259681,-9358.26948259681,-14253.901407914655,-14253.901407914655,-14253.901407914655,4895.631925317845,4895.631925317845,4895.631925317845,0.0,0.0,0.0,63656.09768255241
2021-06-20,73027.69739289,62979.7941600278,69179.7655805145,73027.69739289,73027.69739289,-6945.802183969582,-6945.802183969582,-6945.802183969582,-11460.70372055155,-11460.70372055155,-11460.70372055155,4514.901536581968,4514.901536581968,4514.901536581968,0.0,0.0,0.0,66081.89520892041
2021-06-21,73041.02762063078,74226.39129531558,80250.02340838613,73041.02762063078,73041.02762063078,4121.184437394543,4121.184437394543,4121.184437394543,-12.109897310024339,-12.109897310024339,-12.109897310024339,4133.294334704567,4133.294334704567,4133.294334704567,0.0,0.0,0.0,77162.21205802532
2021-06-22,73054.35784837154,85345.1615050575,91102.56071548788,73054.35784837154,73054.35784837154,15193.994990831226,15193.994990831226,15193.994990831226,11443.020755582304,11443.020755582304,11443.020755582304,3750.974235248924,3750.974235248924,3750.974235248924,0.0,0.0,0.0,88248.35283920277
2021-06-23,73067.68807611232,87585.04867402883,93600.37344417119,73067.68807611232,73067.68807611232,17655.795850550847,17655.795850550847,17655.795850550847,14287.696813026045,14287.696813026045,14287.696813026045,3368.099037524803,3368.099037524803,3368.099037524803,0.0,0.0,0.0,90723.48392666316
2021-06-24,73081.0183038531,79732.87315143696,85681.46587298001,73081.0183038531,73081.0183038531,9338.659644957737,9338.659644957737,9338.659644957737,6353.841117912359,6353.841117912359,6353.841117912359,2984.818527045378,2984.818527045378,2984.818527045378,0.0,0.0,0.0,82419.67794881083
2021-06-25,73094.34853159387,66555.03666799635,72358.81195796657,73094.34853159387,73094.34853159387,-3756.5709177607237,-3756.5709177607237,-3756.5709177607237,-6357.843660711857,-6357.843660711857,-6357.843660711857,2601.272742951134,2601.272742951134,2601.272742951134,0.0,0.0,0.0,69337.77761383315
2021-06-26,73107.67875933464,58039.63177533982,63953.85033840648,73107.67875933464,73107.67875933464,-12036.310937809298,-12036.310937809298,-12036.310937809298,-14253.901407916803,-14253.901407916803,-14253.901407916803,2217.5904701075046,2217.5904701075046,2217.5904701075046,0.0,0.0,0.0,61071.36782152534
2021-06-27,73121.00898707542,60556.35435401749,66598.70348143496,73121.00898707542,73121.00898707542,-9626.815710774446,-9626.815710774446,-9626.815710774446,-11460.703720545544,-11460.703720545544,-11460.703720545544,1833.8880097710974,1833.8880097710974,1833.8880097710974,0.0,0.0,0.0,63494.19327630097
2021-06-28,73134.3392148162,71509.03610179415,77384.98585125958,73134.3392148162,73134.3392148162,1438.15837780048,1438.15837780048,1438.15837780048,-12.109897353607735,-12.109897353607735,-12.109897353607735,1450.2682751540876,1450.2682751540876,1450.2682751540876,0.0,0.0,0.0,74572.49759261668
2021-06-29,73147.66944255696,82498.97827686109,88306.08194796165,73147.66944255696,73147.66944255696,12509.841004656912,12509.841004656912,12509.841004656912,11443.020755588364,11443.020755588364,11443.020755588364,1066.8202490685474,1066.8202490685474,1066.8202490685474,0.0,0.0,0.0,85657.51044721386
2021-06-30,73160.99967029774,85240.89994399047,91162.05547287017,73160.99967029774,73160.99967029774,14971.315643395128,14971.315643395128,14971.315643395128,14287.696813023937,14287.696813023937,14287.696813023937,683.6188303711899,683.6188303711899,683.6188303711899,0.0,0.0,0.0,88132.31531369286
2021-07-01,73174.32989803852,76803.68022247206,82851.03694819512,73174.32989803852,73174.32989803852,6654.566202409915,6654.566202409915,6654.566202409915,6353.841117903589,6353.841117903589,6353.841117903589,300.72508450632506,300.72508450632506,300.72508450632506,0.0,0.0,0.0,79828.89610044843
2021-07-02,73187.66012577928,63767.92043751527,69623.9869615629,73187.66012577928,73187.66012577928,-6439.6567594093685,-6439.6567594093685,-6439.6567594093685,-6357.84366072057,-6357.84366072057,-6357.84366072057,-81.81309868879825,-81.81309868879825,-81.81309868879825,0.0,0.0,0.0,66748.00336636991
2021-07-03,73200.99035352006,55916.865865931024,61315.306094432024,73200.99035352006,73200.99035352006,-14717.861357034046,-14717.861357034046,-14717.861357034046,-14253.901407907091,-14253.901407907091,-14253.901407907091,-463.9599491269529,-463.9599491269529,-463.9599491269529,0.0,0.0,0.0,58483.12899648601
2021-07-04,73214.32058126084,57935.8976406229,63927.79434284322,73214.32058126084,73214.32058126084,-12306.394104556312,-12306.394104556312,-12306.394104556312,-11460.703720539525,-11460.703720539525,-11460.703720539525,-845.6903840167861,-845.6903840167861,-845.6903840167861,0.0,0.0,0.0,60907.926476704524
2021-07-05,73227.65080900161,68918.94383694058,74955.42919543204,73227.65080900161,73227.65080900161,-1239.0981295035665,-1239.0981295035665,-1239.0981295035665,-12.109897343973367,-12.109897343973367,-12.109897343973367,-1226.9882321595933,-1226.9882321595933,-1226.9882321595933,0.0,0.0,0.0,71988.55267949805
2021-07-06,73240.98103674238,80322.6833311765,86042.98956683876,73240.98103674238,73240.98103674238,9835.176596339068,9835.176596339068,9835.176596339068,11443.020755594373,11443.020755594373,11443.020755594373,-1607.8441592553056,-1607.8441592553056,-1607.8441592553056,0.0,0.0,0.0,83076.15763308144
2021-07-07,73254.31126448316,82746.15521119893,88474.373266341,73254.31126448316,73254.31126448316,12299.443464753818,12299.443464753818,12299.443464753818,14287.696813021767,14287.696813021767,14287.696813021767,-1988.2533482679464,-1988.2533482679464,-1988.2533482679464,0.0,0.0,0.0,85553.75472923697
2021-07-08,73267.64149222393,74353.39427423962,80087.75206651354,73267.64149222393,73267.64149222393,3985.628120676461,3985.628120676461,3985.628120676461,6353.841117894822,6353.841117894822,6353.841117894822,-2368.212997218361,-2368.212997218361,-2368.212997218361,0.0,0.0,0.0,77253.26961290039
2021-07-09,73280.9717199647,61065.59928690132,66798.1319623926,73280.9717199647,73280.9717199647,-9105.563363960042,-9105.563363960042,-9105.563363960042,-6357.843660729239,-6357.843660729239,-6357.843660729239,-2747.719703230803,-2747.719703230803,-2747.719703230803,0.0,0.0,0.0,64175.40835600466
2021-07-10,73294.30194770548,52997.57813482836,59124.09321370626,73294.30194770548,73294.30194770548,-17380.668214156205,-17380.668214156205,-17380.668214156205,-14253.901407909241,-14253.901407909241,-14253.901407909241,-3126.766806246964,-3126.766806246964,-3126.766806246964,0.0,0.0,0.0,55913.63373354927
2021-07-11,73307.63217544626,55325.18082531332,61498.754912888275,73307.63217544626,73307.63217544626,-14966.04548865286,-14966.04548865286,-14966.04548865286,-11460.703720533518,-11460.703720533518,-11460.703720533518,-3505.3417681193428,-3505.3417681193428,-3505.3417681193428,0.0,0.0,0.0,58341.586686793395
2021-07-12,73320.96240318702,66459.11429980207,72351.9289894383,73320.96240318702,73320.96240318702,-3895.533560357142,-3895.533560357142,-3895.533560357142,-12.109897334273269,-12.109897334273269,-12.109897334273269,-3883.4236630228693,-3883.4236630228693,-3883.4236630228693,0.0,0.0,0.0,69425.42884282988
2021-07-13,73334.2926309278,77535.77834827558,83506.30182312385,73334.2926309278,73334.2926309278,7182.039902669145,7182.039902669145,7182.039902669145,11443.020755600433,11443.020755600433,11443.020755600433,-4260.980852931289,-4260.980852931289,-4260.980852931289,0.0,0.0,0.0,80516.33253359694
2021-07-14,73347.62285866858,79783.73506849707,85870.97910122722,73347.62285866858,73347.62285866858,9649.727895472937,9649.727895472937,9649.727895472937,14287.696813031473,14287.696813031473,14287.696813031473,-4637.968917558536,-4637.968917558536,-4637.968917558536,0.0,0.0,0.0,82997.35075414152
2021-07-15,73360.95308640934,71535.44846972366,77644.77722910808,73360.95308640934,73360.95308640934,1339.5122162192092,1339.5122162192092,1339.5122162192092,6353.841117934271,6353.841117934271,6353.841117934271,-5014.328901715062,-5014.328901715062,-5014.328901715062,0.0,0.0,0.0,74700.46530262855
2021-07-16,73374.28331415012,58499.29977223679,64694.80426272109,73374.28331415012,73374.28331415012,-11747.829595342413,-11747.829595342413,-11747.829595342413,-6357.843660737997,-6357.843660737997,-6357.843660737997,-5389.985934604416,-5389.985934604416,-5389.985934604416,0.0,0.0,0.0,61626.45371880771
2021-07-17,73387.6135418909,50446.684102346415,56619.993718058315,73387.6135418909,73387.6135418909,-20018.7496733271,-20018.7496733271,-20018.7496733271,-14253.90140791141,-14253.90140791141,-14253.90140791141,-5764.848265415688,-5764.848265415688,-5764.848265415688,0.0,0.0,0.0,53368.8638685638
2021-07-18,73400.94376963167,52706.66536791658,58724.91560751114,73400.94376963167,73400.94376963167,-17599.510468627177,-17599.510468627177,-17599.510468627177,-11460.703720527506,-11460.703720527506,-11460.703720527506,-6138.806748099671,-6138.806748099671,-6138.806748099671,0.0,0.0,0.0,55801.433301004494
2021-07-19,73414.27399737244,63873.59341608249,70000.52047715118,73414.27399737244,73414.27399737244,-6523.844692890536,-6523.844692890536,-6523.844692890536,-12.10989737789039,-12.10989737789039,-12.10989737789039,-6511.734795512645,-6511.734795512645,-6511.734795512645,0.0,0.0,0.0,66890.4293044819
2021-07-20,73427.60422511322,75039.85630024047,81006.74712021984,73427.60422511322,73427.60422511322,4559.531945805207,4559.531945805207,4559.531945805207,11443.020755606442,11443.020755606442,11443.020755606442,-6883.488809801235,-6883.488809801235,-6883.488809801235,0.0,0.0,0.0,77987.13617091843
2021-07-21,73440.934452854,77664.56260687692,83392.57728899753,73440.934452854,73440.934452854,7033.787730841857,7033.787730841857,7033.787730841857,14287.6968130293,14287.6968130293,14287.6968130293,-7253.909082187445,-7253.909082187445,-7253.909082187445,0.0,0.0,0.0,80474.72218369585
2021-07-22,73454.26468059476,69360.9693823986,75325.77521380139,73454.26468059476,73454.26468059476,-1268.9800238206797,-1268.9800238206797,-1268.9800238206797,6353.841117925561,6353.841117925561,6353.841117925561,-7622.821141746242,-7622.821141746242,-7622.821141746242,0.0,0.0,0.0,72185.28465677408
2021-07-23,73467.59490833552,56247.11393807482,62145.34589046534,73467.59490833552,73467.59490833552,-14347.881180390561,-14347.881180390561,-14347.881180390561,-6357.843660746666,-6357.843660746666,-6357.843660746666,-7990.037519643896,-7990.037519643896,-7990.037519643896,0.0,0.0,0.0,59119.71372794496
2021-07-24,73480.92512846418,48111.89509044474,53981.81458748953,73480.92512846418,73480.92512846418,-22609.26129093926,-22609.26129093926,-22609.26129093926,-14253.90140791356,-14253.90140791356,-14253.90140791356,-8355.359883025698,-8355.359883025698,-8355.359883025698,0.0,0.0,0.0,50871.66383752492
2021-07-25,73494.25534859282,50219.01327658009,56191.834339534165,73494.25534859282,73494.25534859282,-20179.285202388368,-20179.285202388368,-20179.285202388368,-11460.703720554598,-11460.703720554598,-11460.703720554598,-8718.581481833773,-8718.581481833773,-8718.581481833773,0.0,0.0,0.0,53314.970146204454
2021-07-26,73507.58556872146,61318.4265702649,67255.12333937788,73507.58556872146,73507.58556872146,-9091.599739735651,-9091.599739735651,-9091.599739735651,-12.109897368222295,-12.109897368222295,-12.109897368222295,-9079.48984236743,-9079.48984236743,-9079.48984236743,0.0,0.0,0.0,64415.98582898581
2021-07-27,73520.9157888501,72689.1356894346,78375.82982177676,73520.9157888501,73520.9157888501,2005.1511216923461,2005.1511216923461,2005.1511216923461,11443.020755612555,11443.020755612555,11443.020755612555,-9437.869633920209,-9437.869633920209,-9437.869633920209,0.0,0.0,0.0,75526.06691054245
2021-07-28,73534.24600897876,75104.54540285695,80859.53521120666,73534.24600897876,73534.24600897876,4494.191183651832,4494.191183651832,4494.191183651832,14287.696813027194,14287.696813027194,14287.696813027194,-9793.505629375362,-9793.505629375362,-9793.505629375362,0.0,0.0,0.0,78028.43719263059
2021-07-29,73547.57622910739,66958.71804600651,72758.53247502145,73547.57622910739,73547.57622910739,-3792.344559670123,-3792.344559670123,-3792.344559670123,6353.841117916793,6353.841117916793,6353.841117916793,-10146.185677586916,-10146.185677586916,-10146.185677586916,0.0,0.0,0.0,69755.23166943727
2021-07-30,73560.90644923605,53528.73752930335,59744.19168432766,73560.90644923605,73560.90644923605,-16853.54726527963,-16853.54726527963,-16853.54726527963,-6357.843660707449,-6357.843660707449,-6357.843660707449,-10495.703604572183,-10495.703604572183,-10495.703604572183,0.0,0.0,0.0,56707.35918395642
2021-07-31,73574.23666936469,45435.710193870975,51179.084057302156,73574.23666936469,73574.23666936469,-25095.76337020449,-25095.76337020449,-25095.76337020449,-14253.901407915726,-14253.901407915726,-14253.901407915726,-10841.861962288764,-10841.861962288764,-10841.861962288764,0.0,0.0,0.0,48478.4732991602
2021-08-01,73587.56688949333,48109.101451452996,54007.67410547648,73587.56688949333,73587.56688949333,-22645.178268424188,-22645.178268424188,-22645.178268424188,-11460.703720548587,-11460.703720548587,-11460.703720548587,-11184.474547875605,-11184.474547875605,-11184.474547875605,0.0,0.0,0.0,50942.38862106914
2021-08-02,73600.89710962198,59332.96521014353,64921.834503921076,73600.89710962198,73600.89710962198,-11535.478519959564,-11535.478519959564,-11535.478519959564,-12.109897358554198,-12.109897358554198,-12.109897358554198,-11523.36862260101,-11523.36862260101,-11523.36862260101,0.0,0.0,0.0,62065.41858966241
2021-08-03,73614.22732975063,70230.14634387326,76100.5639749299,73614.22732975063,73614.22732975063,-415.36601264096777,-415.36601264096777,-415.36601264096777,11443.020755618563,11443.020755618563,11443.020755618563,-11858.38676825953,-11858.38676825953,-11858.38676825953,0.0,0.0,0.0,73198.86131710967
2021-08-04,73627.55754987928,72679.7678962883,78629.14081654613,73627.55754987928,73627.55754987928,2098.308483875984,2098.308483875984,2098.308483875984,14287.69681302502,14287.69681302502,14287.69681302502,-12189.388329149038,-12189.388329149038,-12189.388329149038,0.0,0.0,0.0,75725.86603375526
2021-08-05,73640.88777000792,64452.42238666281,70314.33021771345,73640.88777000792,73640.88777000792,-6162.40928177243,-6162.40928177243,-6162.40928177243,6353.841117908025,6353.841117908025,6353.841117908025,-12516.250399680455,-12516.250399680455,-12516.250399680455,0.0,0.0,0.0,67478.47848823549
2021-08-06,73654.21799013656,51587.62996182555,57153.76753705305,73654.21799013656,73654.21799013656,-19196.711991543583,-19196.711991543583,-19196.711991543583,-6357.843660716161,-6357.843660716161,-6357.843660716161,-12838.86833082742,-12838.86833082742,-12838.86833082742,0.0,0.0,0.0,54457.50599859298
2021-08-07,73667.54821026522,43376.951531356506,49206.26231659877,73667.54821026522,73667.54821026522,-27411.057150549354,-27411.057150549354,-27411.057150549354,-14253.901407917856,-14253.901407917856,-14253.901407917856,-13157.155742631498,-13157.155742631498,-13157.155742631498,0.0,0.0,0.0,46256.49105971586
2021-08-08,73680.87843039384,45897.45086427443,51753.066156111265,73680.87843039384,73680.87843039384,-24931.747764963653,-24931.747764963653,-24931.747764963653,-11460.703720542571,-11460.703720542571,-11460.703720542571,-13471.04404442108,-13471.04404442108,-13471.04404442108,0.0,0.0,0.0,48749.13066543019
2021-08-09,73694.2086505225,57002.638749572056,62769.24715594608,73694.2086505225,73694.2086505225,-13792.591376156242,-13792.591376156242,-13792.591376156242,-12.10989734885496,-12.10989734885496,-12.10989734885496,-13780.481478807387,-13780.481478807387,-13780.481478807387,0.0,0.0,0.0,59901.61727436626
2021-08-10,73707.53887065114,67945.409522218,74049.79316207745,73707.53887065114,73707.53887065114,-2642.4109639198928,-2642.4109639198928,-2642.4109639198928,11443.02075559131,11443.02075559131,11443.02075559131,-14085.431719511202,-14085.431719511202,-14085.431719511202,0.0,0.0,0.0,71065.12790673126
2021-08-11,73720.8690907798,70464.28902393553,76586.5302786934,73720.8690907798,73720.8690907798,-98.17525325073234,-98.17525325073234,-98.17525325073234,14287.696813022914,14287.696813022914,14287.696813022914,-14385.872066273647,-14385.872066273647,-14385.872066273647,0.0,0.0,0.0,73622.69383752906
2021-08-12,73734.19931090843,62463.51502415766,68484.08267123699,73734.19931090843,73734.19931090843,-8327.950174038231,-8327.950174038231,-8327.950174038231,6353.841117899316,6353.841117899316,6353.841117899316,-14681.791291937549,-14681.791291937549,-14681.791291937549,0.0,0.0,0.0,65406.249136870196
2021-08-13,73747.52953103707,49418.56595143841,55430.91007016301,73747.52953103707,73747.52953103707,-21331.030867877194,-21331.030867877194,-21331.030867877194,-6357.843660724873,-6357.843660724873,-6357.843660724873,-14973.187207152323,-14973.187207152323,-14973.187207152323,0.0,0.0,0.0,52416.49866315987
2021-08-14,73760.85975116573,41406.690168498164,47104.47686712801,73760.85975116573,73760.85975116573,-29513.965424409624,-29513.965424409624,-29513.965424409624,-14253.901407920022,-14253.901407920022,-14253.901407920022,-15260.064016489601,-15260.064016489601,-15260.064016489601,0.0,0.0,0.0,44246.894326756104
2021-08-15,73774.18997129436,43935.8293009733,49622.95584926663,73774.18997129436,73774.18997129436,-27003.133266575653,-27003.133266575653,-27003.133266575653,-11460.703720569663,-11460.703720569663,-11460.703720569663,-15542.429546005988,-15542.429546005988,-15542.429546005988,0.0,0.0,0.0,46771.05670471871
2021-08-16,73787.52019142301,54736.11166993608,60899.9580709765,73787.52019142301,73787.52019142301,-15832.402323437931,-15832.402323437931,-15832.402323437931,-12.109897339153997,-12.109897339153997,-12.109897339153997,-15820.292426098777,-15820.292426098777,-15820.292426098777,0.0,0.0,0.0,57955.117867985085
2021-08-17,73800.85041155166,66259.19379949418,72052.1433526905,73800.85041155166,73800.85041155166,-4650.638559239388,-4650.638559239388,-4650.638559239388,11443.02075559737,11443.02075559737,11443.02075559737,-16093.65931483676,-16093.65931483676,-16093.65931483676,0.0,0.0,0.0,69150.21185231226
2021-08-18,73814.18063168031,68600.94249279759,74659.11900652737,73814.18063168031,73814.18063168031,-2074.8354327576862,-2074.8354327576862,-2074.8354327576862,14287.696813032495,14287.696813032495,14287.696813032495,-16362.532245790182,-16362.532245790182,-16362.532245790182,0.0,0.0,0.0,71739.34519892263
2021-08-19,73827.51085180894,60634.96873311909,66335.45777965225,73827.51085180894,73827.51085180894,-10273.065062711981,-10273.065062711981,-10273.065062711981,6353.841117890605,6353.841117890605,6353.841117890605,-16626.906180602586,-16626.906180602586,-16626.906180602586,0.0,0.0,0.0,63554.44578909696
2021-08-20,73840.8410719376,47653.334989682684,53496.78468293435,73840.8410719376,73840.8410719376,-23244.610501173072,-23244.610501173072,-23244.610501173072,-6357.8436607335425,-6357.8436607335425,-6357.8436607335425,-16886.76684043953,-16886.76684043953,-16886.76684043953,0.0,0.0,0.0,50596.23057076453
2021-08-21,73854.17129206625,39379.02412462526,45426.68226413041,73854.17129206625,73854.17129206625,-31395.99028997899,-31395.99028997899,-31395.99028997899,-14253.901407910318,-14253.901407910318,-14253.901407910318,-17142.08888206867,-17142.08888206867,-17142.08888206867,0.0,0.0,0.0,42458.181002087265
2021-08-22,73867.50151219488,42049.27392107303,47990.86860260714,73867.50151219488,73867.50151219488,-28853.53819447622,-28853.53819447622,-28853.53819447622,-11460.70372056366,-11460.70372056366,-11460.70372056366,-17392.834473912557,-17392.834473912557,-17392.834473912557,0.0,0.0,0.0,45013.96331771866
2021-08-23,73880.83173232352,53396.767552688725,59129.27099453328,73880.83173232352,73880.83173232352,-17651.062212675795,-17651.062212675795,-17651.062212675795,-12.10989732948763,-12.10989732948763,-12.10989732948763,-17638.952315346312,-17638.952315346312,-17638.952315346312,0.0,0.0,0.0,56229.76951964773
2021-08-24,73894.16195245218,64439.783839867996,70563.19379359737,73894.16195245218,73894.16195245218,-6437.356373470761,-6437.356373470761,-6437.356373470761,11443.020755603431,11443.020755603431,11443.020755603431,-17880.377129074193,-17880.377129074193,-17880.377129074193,0.0,0.0,0.0,67456.80557898142
2021-08-25,73907.49217258082,67187.0257204347,72919.52487121867,73907.49217258082,73907.49217258082,-3829.332829012066,-3829.332829012066,-3829.332829012066,14287.696813030389,14287.696813030389,14287.696813030389,-18117.029642042457,-18117.029642042457,-18117.029642042457,0.0,0.0,0.0,70078.15934356875
2021-08-26,73920.82239270947,59174.79758034901,64968.042147677734,73920.82239270947,73920.82239270947,-11994.975937525063,-11994.975937525063,-11994.975937525063,6353.841117929936,6353.841117929936,6353.841117929936,-18348.817055455,-18348.817055455,-18348.817055455,0.0,0.0,0.0,61925.8464551844
2021-08-27,73934.15261283811,46063.869186611344,51906.23153242498,73934.15261283811,73934.15261283811,-24933.477650218203,-24933.477650218203,-24933.477650218203,-6357.843660742209,-6357.843660742209,-6357.843660742209,-18575.633989475995,-18575.633989475995,-18575.633989475995,0.0,0.0,0.0,49000.6749626199
2021-08-28,73947.48283296677,38183.59535316779,43776.677391895304,73947.48283296677,73947.48283296677,-33051.265281552245,-33051.265281552245,-33051.265281552245,-14253.901407912464,-14253.901407912464,-14253.901407912464,-18797.363873639784,-18797.363873639784,-18797.363873639784,0.0,0.0,0.0,40896.21755141452
2021-08-29,73960.8130530954,40418.4715087769,46486.3321187662,73960.8130530954,73960.8130530954,-30474.584460754817,-30474.584460754817,-30474.584460754817,-11460.70372055764,-11460.70372055764,-11460.70372055764,-19013.880740197175,-19013.880740197175,-19013.880740197175,0.0,0.0,0.0,43486.22859234057
2021-08-30,73974.14327322405,51774.520734353355,57515.788277892934,73974.14327322405,73974.14327322405,-19237.161262411024,-19237.161262411024,-19237.161262411024,-12.10989731981953,-12.10989731981953,-12.10989731981953,-19225.051365091207,-19225.051365091207,-19225.051365091207,0.0,0.0,0.0,54736.98201081302
2021-08-31,73987.47349335269,62978.41181559094,68971.5775107521,73987.47349335269,73987.47349335269,-7987.716934771391,-7987.716934771391,-7987.716934771391,11443.02075560944,11443.02075560944,11443.02075560944,-19430.737690380833,-19430.737690380833,-19430.737690380833,0.0,0.0,0.0,65999.7565585813
2021-09-01,74000.80371348133,65708.1602990786,71724.92905569593,74000.80371348133,74000.80371348133,-5343.1026399015145,-5343.1026399015145,-5343.1026399015145,14287.696813028217,14287.696813028217,14287.696813028217,-19630.799452929732,-19630.799452929732,-19630.799452929732,0.0,0.0,0.0,68657.70107357982
2021-09-02,74014.13393360998,57488.038559235945,63507.603740589875,74014.13393360998,74014.13393360998,-13471.255819591875,-13471.255819591875,-13471.255819591875,6353.841117921168,6353.841117921168,6353.841117921168,-19825.096937513044,-19825.096937513044,-19825.096937513044,0.0,0.0,0.0,60542.8781140181
2021-09-03,74027.46415373863,44680.3877650692,50467.72551649707,74027.46415373863,74027.46415373863,-26371.33742895596,-26371.33742895596,-26371.33742895596,-6357.843660750923,-6357.843660750923,-6357.843660750923,-20013.49376820504,-20013.49376820504,-20013.49376820504,0.0,0.0,0.0,47656.126724782676
2021-09-04,74040.79437386728,36654.547694647175,42617.96383235201,74040.79437386728,74040.79437386728,-34449.76105819688,-34449.76105819688,-34449.76105819688,-14253.901407914615,-14253.901407914615,-14253.901407914615,-20195.859650282266,-20195.859650282266,-20195.859650282266,0.0,0.0,0.0,39591.0333156704
2021-09-05,74054.12459399592,39408.08727972746,45429.65514534123,74054.12459399592,74054.12459399592,-31832.776696409495,-31832.776696409495,-31832.776696409495,-11460.703720551635,-11460.703720551635,-11460.703720551635,-20372.072975857853,-20372.072975857853,-20372.072975857853,0.0,0.0,0.0,42221.34789758643
2021-09-06,74067.45481412456,50312.01062752436,56394.98170730441,74067.45481412456,74067.45481412456,-20554.13310749397,-20554.13310749397,-20554.13310749397,-12.109897363434927,-12.109897363434927,-12.109897363434927,-20542.023210130534,-20542.023210130534,-20542.023210130534,0.0,0.0,0.0,53513.321706630595
